starttime	seconds	ctime	dtime	ttime	wait
Wed Jan 19 17:56:06 2022	1642604166	14	70	84	44
Wed Jan 19 17:56:06 2022	1642604166	30	54	84	50
Wed Jan 19 17:56:00 2022	1642604160	25	59	84	24
Wed Jan 19 17:55:57 2022	1642604157	14	70	84	61
Wed Jan 19 17:55:55 2022	1642604155	15	69	84	28
Wed Jan 19 17:56:01 2022	1642604161	1	83	84	61
Wed Jan 19 17:55:58 2022	1642604158	26	59	84	31
Wed Jan 19 17:56:02 2022	1642604162	32	52	84	51
Wed Jan 19 17:56:05 2022	1642604165	30	55	84	44
Wed Jan 19 17:56:05 2022	1642604165	43	41	84	26
Wed Jan 19 17:55:55 2022	1642604155	7	77	84	53
Wed Jan 19 17:55:55 2022	1642604155	6	78	84	57
Wed Jan 19 17:55:53 2022	1642604153	49	35	84	22
Wed Jan 19 17:55:53 2022	1642604153	44	40	84	30
Wed Jan 19 17:56:04 2022	1642604164	11	73	84	29
Wed Jan 19 17:55:59 2022	1642604159	40	44	84	26
Wed Jan 19 17:56:00 2022	1642604160	55	29	84	26
Wed Jan 19 17:56:06 2022	1642604166	30	54	84	50
Wed Jan 19 17:56:02 2022	1642604162	34	50	84	29
Wed Jan 19 17:56:01 2022	1642604161	42	42	84	25
Wed Jan 19 17:55:59 2022	1642604159	35	49	84	35
Wed Jan 19 17:55:57 2022	1642604157	27	57	84	27
Wed Jan 19 17:56:00 2022	1642604160	33	51	84	33
Wed Jan 19 17:56:00 2022	1642604160	34	50	84	32
Wed Jan 19 17:56:03 2022	1642604163	53	31	84	25
Wed Jan 19 17:56:00 2022	1642604160	33	51	84	32
Wed Jan 19 17:55:55 2022	1642604155	0	84	84	54
Wed Jan 19 17:56:05 2022	1642604165	32	52	84	50
Wed Jan 19 17:56:00 2022	1642604160	41	43	84	36
Wed Jan 19 17:55:53 2022	1642604153	34	50	84	32
Wed Jan 19 17:56:01 2022	1642604161	27	57	84	50
Wed Jan 19 17:56:04 2022	1642604164	39	45	84	30
Wed Jan 19 17:56:04 2022	1642604164	40	45	84	30
Wed Jan 19 17:55:59 2022	1642604159	31	53	84	42
Wed Jan 19 17:56:05 2022	1642604165	36	48	84	47
Wed Jan 19 17:56:04 2022	1642604164	45	40	84	35
Wed Jan 19 17:56:00 2022	1642604160	33	51	84	33
Wed Jan 19 17:55:59 2022	1642604159	37	48	84	22
Wed Jan 19 17:56:02 2022	1642604162	23	62	84	39
Wed Jan 19 17:56:00 2022	1642604160	33	51	84	31
Wed Jan 19 17:56:01 2022	1642604161	42	42	84	31
Wed Jan 19 17:55:55 2022	1642604155	37	47	84	45
Wed Jan 19 17:55:59 2022	1642604159	29	55	84	42
Wed Jan 19 17:56:05 2022	1642604165	49	35	84	30
Wed Jan 19 17:55:57 2022	1642604157	37	48	84	36
Wed Jan 19 17:56:01 2022	1642604161	42	42	84	25
Wed Jan 19 17:56:05 2022	1642604165	32	52	84	50
Wed Jan 19 17:55:57 2022	1642604157	49	36	84	31
Wed Jan 19 17:56:03 2022	1642604163	19	65	84	53
Wed Jan 19 17:56:03 2022	1642604163	31	53	84	39
Wed Jan 19 17:55:57 2022	1642604157	50	35	84	31
Wed Jan 19 17:55:58 2022	1642604158	8	76	84	73
Wed Jan 19 17:55:57 2022	1642604157	49	35	84	31
Wed Jan 19 17:56:06 2022	1642604166	14	71	84	44
Wed Jan 19 17:56:06 2022	1642604166	2	83	84	59
Wed Jan 19 17:56:00 2022	1642604160	28	56	84	46
Wed Jan 19 17:55:56 2022	1642604156	27	58	84	55
Wed Jan 19 17:55:59 2022	1642604159	41	43	84	33
Wed Jan 19 17:56:03 2022	1642604163	0	84	84	60
Wed Jan 19 17:55:57 2022	1642604157	39	46	84	43
Wed Jan 19 17:56:05 2022	1642604165	31	53	84	40
Wed Jan 19 17:55:59 2022	1642604159	41	43	84	34
Wed Jan 19 17:56:05 2022	1642604165	8	76	84	50
Wed Jan 19 17:55:59 2022	1642604159	35	49	84	44
Wed Jan 19 17:55:55 2022	1642604155	7	77	84	53
Wed Jan 19 17:55:53 2022	1642604153	45	39	84	30
Wed Jan 19 17:55:59 2022	1642604159	38	46	84	44
Wed Jan 19 17:55:57 2022	1642604157	45	39	84	36
Wed Jan 19 17:56:04 2022	1642604164	1	84	84	63
Wed Jan 19 17:55:55 2022	1642604155	6	79	84	57
Wed Jan 19 17:55:59 2022	1642604159	45	40	84	37
Wed Jan 19 17:55:57 2022	1642604157	48	36	84	33
Wed Jan 19 17:56:04 2022	1642604164	9	76	84	63
Wed Jan 19 17:56:00 2022	1642604160	55	29	84	28
Wed Jan 19 17:56:00 2022	1642604160	33	51	84	27
Wed Jan 19 17:55:55 2022	1642604155	15	69	84	28
Wed Jan 19 17:55:59 2022	1642604159	51	33	84	19
Wed Jan 19 17:55:54 2022	1642604154	31	54	84	48
Wed Jan 19 17:55:59 2022	1642604159	48	36	84	15
Wed Jan 19 17:56:00 2022	1642604160	30	55	84	33
Wed Jan 19 17:56:00 2022	1642604160	5	79	84	73
Wed Jan 19 17:56:06 2022	1642604166	30	54	84	50
Wed Jan 19 17:56:03 2022	1642604163	49	36	84	12
Wed Jan 19 17:55:57 2022	1642604157	41	43	84	28
Wed Jan 19 17:56:01 2022	1642604161	26	58	84	49
Wed Jan 19 17:56:06 2022	1642604166	32	53	84	50
Wed Jan 19 17:55:59 2022	1642604159	41	43	84	34
Wed Jan 19 17:56:00 2022	1642604160	55	29	84	28
Wed Jan 19 17:55:55 2022	1642604155	37	47	84	33
